collection||Sahih Muslim
hadith|2309c|Bize bu hadîsi Ahmed b. Hanbel ile Züheyr b. Harb dahi hep birden İsmail'den rivayet ettiler. Lâfız Ahmed'indir. (Dedilerki): Bize İsmail b. İbrahim rivayet etti. (Dediki): Bize Abdül-Aziz, Enes'deıı rivayet etti. Enes şöyle demiş: Resulullah (Sallallahu Aleyhi ve Sellem) Medîne'ye geldiği vakit Ebû Talha elimden tutarak beni Resulullah (Sallallahu Aleyhi ve Sellem)'e götürdü. Ve : — Yâ Resûlallah! Enes akıllı çocuktur. Sana hizmet ediversin, dedi. Artık ben kendisine seferde ve hazarda hizmet ettim. Vallahi yaptığım bir şeyden dolayı bana, bunu niçin böyle yaptın; yapmadığım bir şey için de: Bunu niçin şöyle yapmadın? demedi
hadith|2309d|Bize Ebû Bekr b. Ebî Şeybe ile İbni Numeyr rivayet ettiler. (Dedilerki): Bize Muhammed b. Bişr rivayet etti. (Dediki): Bize Zekeriyya rivayet etti. (Dediki): Bana Saîd (bu zat İbni Ebû Bürde'dir.) Enes'den rivayet etti. Enes şöyle demiş: Resulullah (Sallallahu Aleyhi ve Sellem)'e dokuz sene hizmet ettim. Bana hiç bir defa niye şöyle şöyle yaptın dediğini bilmiyorum. Bana hiç bir şeyi de ayıplamış değildir
hadith|2310a,2309e|
hadith|2310b|Bize Şeybân b. Ferruh ile Ebu'r-Rebi' rivayet ettiler. (Dedilerki): Bize Abdü'l-Vâris, Ebu't-Teyyah'dan, o .da Enes b. Mâtik'den naklen rivayet etti. Resûlullah (Sallallahu Aleyhi ve Sellem) ahlâkça insanların en güzeli idi demiş
chapter||His Generosity
hadith|2311a|
hadith|2311b|{M-56} Bize Ebû Kureyb de rivayet etti. (Dediki): Bize Eşcaî rivayet etti. H. Bana Muhammed h. Müsennâ da rivayet etti. (Dediki): Bize Abdurrahman (yâni İbni Mehdi) rivayet etti. Her iki râvi Süfyan'dan, o da Muhammed h. Münkedir'den naklen rivayet etmişlerdir, İbni Münkedir: Ben Câbir b. Abdillah'ı şöyle söylerken işittim, diyerek tamamen yukarki hadîsin midini rivayet etmiştir. İbn-I Hâman'ın rivayetin de -Muhammed b. Müsenna yerine Muhammed b. Hatim konulmuştur İzah 2313 te
hadith|2312a|
hadith|2312b|Bize Ebû Bekr b. Ebî Şeybe rivayet etti. (Dediki): Bize Yezîd b. Harun, Hammad b. Seleme'den, o da Sâbit'ten, o da Enes'den naklen rivayet ettiki: Bir adam Nebi (Sallallahu Aleyhi ve Sellem)'den iki dağ arası (nı dolduracak) koyun istemiş, o da vermiş. Arkacığından adam kavmine gelerek: ----Ey kavmim, Müslüman olun! Vallahi Muhammed öyle ihsanda bulunuyor ki, fakirlikten korkmuyor, demiş. Enes şunu söylemiş : Bir adam ancak dünyayı murad ederek Müslüman oluyor. Fakat Müslüman olur olmaz İslâmiyet onun nazarında dünyadan ve dünya üzerindekilerden daha makbul oluyordu. İzah 2313 te
hadith|2313|Bana Ebu't-Tâhir Ahmed b. Amr b. Şerh de rivayet etti. (Dediki): Bize Abdullah b. Vehb haber verdi. (Dediki): Bana Yûnus İbni Şihab'dan naklen haber verdi. İbni Şihab şöyle demiş : Resulullah (Sallallahu Aleyhi ve Sellem) fetih gazasını yaptı ve Mekke'yi fethetti. Sonra Resulullah (Sallallahu Aleyhi ve Sellem) beraberindeki müslümanlarla (gazaya) çıktı ve Huneyn'de harb ettiler. Allah dinine ve müslümanlara yardım etti. Resulullah (Sallallahu Aleyhi ve Sellem) o gün Safvan b. Ümeyye'ye yüz tane deve verdi. Sonra yüz daha, sonra yüz daha ilâve etti. ibni Şihâb şöyle demiş: Bana Saîd b. Müseyyeb rivayet etti ki: Safvân : Vallahi Resulullah (Sallallahu Aleyhi ve Sellem) bana verdiğini verdi. Ama kendisi bana insanların en menfuru idi. Bana vermekte devam etti. Nihayet nazarımda insanların en sevimlisi oldu, demiş
hadith|2314a|
hadith|2314b|Bize Muhammed b. Hatim b. Meymûn rivayet etti. (Dediki): Bize Muhammed b. Bekr rivayet etti. (Dediki); Bize İbnü Cüreyc haber verdi. (Dediki): Bana Amr b. Dinar, Muhammed b. Alî'den, o da Câbir b. Abdillah'dan naklen haber verdi: Râvi demişki: Bana Muham­med b. Münkedir de Câbir b. Abdillah'dan naklen haber verdi. Câbir şöy­le demiş: Nebi (Sallallahu Aleyhi ve Sellem) vefat edince Ebû Bekr'e Alâ b. Hadramî tarafından mal geldi. Bunun üzerine Ebû Bekr her kimin Nebi (Sallallahu Aleyhi ve Sellem)'de alacağı veya onun tarafından verilmiş bir va'di varsa bize gelsin... dedi. Râvi İbni Uyeyne hadîsi gibi rivayet etmiştir
chapter||His Compassion Towards Children And His Humbleness, And The Virtue Of That
hadith|2315|Bize Heddâb b. Hâlid ile Şeyban b. Ferruh ikisi birden Süleyman'dan rivayet ettiler. Lâfız Şeyban'ındir. (Demişki): Bize Süleyman b. Muğira rivayet etti. (Dediki): Bize Sabit El-Bûnâni, Enes b. Mâlik'den naklen rivayet etti. (Şöyle demiş): Resulullah (Sallallahu Aleyhi ve Sellem): «Bu akşam benim bîr oğlum dünyaya geldi. Ona babamın adını koydum : İbrahim.» buyurdu. Sonra onu Ebû Seyf denilen demircinin karısı Ümmü Seyfe verdi; Çocuğu getirmeye gitti. Ben de kendisini tâkib ettim. Ebû Seyf'e vardık, kendisi körüğünü üfürüyordu. Ev dumanla dolmuştu. Ben Resulullah (Sallallahu Aleyhi ve Sellem)'in önünde sür'atle yürüyerek : — Ey Ebû Seyf, dur! Resulullah (Sallallahu Aleyhi ve Sellem) geldi dedim, o da durdu. Bunun üzerine Nebi (Sallallahu Aleyhi ve Sellem) çocuğu istedi. Ve onu bağrına bastı. Ve Allah ne söylemesini dilediyse söyledi. Enes demiş ki: Vallahi çocuğu Resulullah (Sallallahu Aleyhi ve Sellem)'in önünde can çekiştirirken gördüm. Resulullah (Sallallahu Aleyhi ve Sellem)'in gözleri yaşardı ve: «Göz yaşarır, kalb üzülür, fakat biz ancak Rabbimizin razı olacağını söyleriz. Vallahi yâ İbrahim, biz senin için üzülüyoruz.» buyurdular. İzah 2316 da
hadith|2316|Bize Züheyr b. Harb ile Muhammed b. Abdillah b. Numeyr rivayet ettiler. Lâfız Zübeyr'indir. (Dedilerki): Bize İsmail (bu zat İbni Uleyye'dir.) Eyyûb'dan, o da Amr b. Saîd'den, o da Enes b. Mâlik'den naklen rivayet etti. Enes şöyle demiş: Küçüklere Resûlullah (Sallallahu Aleyhi ve Sellem)'den daha fazla acıyan bîr kimse görmedim. İbrahim Medine'nin yaylasında süt anaya verilmişti. Resûlullah (Sallallahu Aleyhi ve Sellem) de beraberinde olmak üzere gider o eve girerdi. Ev tüterdi, ibrahim'in süt babası demirci idi. Resul-i Ekrem (Sallallahu Aleyhi ve Sellem) çocuğu alır, öper, sonra dönerdi. Amr demiş ki: ibrahim vefat edince Resulullah (Sallallahu Aleyhi ve Sellem) şöyle buyurmuşlar : «İbrahim benim oğlumdur. O memede iken öldü. Onun iki tane süt annesi vardır. Süt müddetini cennette tamamlıyacaklardır.»
hadith|2317|Bize Ebû Bekr b. Ebî Şeybe ile Ebû Kureyb rivayet ettiler. (Dedilerki): Bize Elıû Usame ile İbni Numeyr Hişam'dan, o da babasından, o da Âişe'den naklen rivayet ettiler. Âişe şöyle demiş: Bedevilerden bir takım insanlar Resulullah (Sallallahu Aleyhi ve Sellem)'in yanına geldiler de : — Siz çocuklarınızı öper misiniz? dediler. Onlar da : — Evet! cevâbını verdiler. — Lâkin biz Vallahi öpmeyiz, dediler. Bunun üzerine Resulullah (Sallallahu Aleyhi ve Sellem): «Allah sizden rahmeti aldıysa ben (vermeye) mâlik olur muyum?» buyurdu. İbni Numeyr : «Senin kalbinden rahmeti...» demiştir. İzah 2319 da
hadith|2318a|
hadith|2318b|{…} Bize Abd b. Humeyd rivâyei etti. (Dediki): Bize Abdürrezzâk haber verdi. (Dediki): Bize Ma'mer Zührî'den naklen haber verdi. (Demişki): Bana Ebû Seleme, Ebû Hureyre'den, o da Nebi (Sallallahu Aleyhi ve Sellem)'den naklen bu hadîsin mislini rivayet etti. İzah 2319 da
hadith|2319a|
hadith|2319b|{M-66} Bize Ebu Bekr b. Ebi Şeybe de rivayet etti. (Dediki): Bize île Abdullah b. Numeyr, İsmail'den, o da Kays'dan, o da Cerir'den,Nebi (Sallallahu Aleyhi ve Sellem)'den naklen rivayet etti. H. Ebû Bekr b. Ebi Şeybe ile îbni Ebî Ömer ve Ahmed b. Abde rivayet ettiler. (Dedilerki): Bize Süfyan Amr'dan, o da Nâfi' b. Cübeyr'den, o da Cerir'den, o da Nebi (Sallallahu Aleyhi ve Sellem)'den naklen A'meş'in hadîsi gibi rivayette bulundu
chapter||His Great Modesty
hadith|2320|Bana Ubeydullah b. Muâz rivayet etti. (Dediki): Bhe babam rivayet etti. (Dediki): Bize Şu'be Katade'den rivayet etti, Katade Abdullah b. Ebî Utbe'yi Ebî Saîd-i Hudrî'den naklen rivayet ederken dinlemiş. H. Bize Züheyr b. Harb ile Muhammed b. Müsennâ ve Ahmed b. Sinan da rivayet ettiler. Züheyr dediki: Bize Abdurrahman b. Mehdi, Şuffae'dea, o da Katade'den naklen rivayet etti. (Demişki): Ben Abdullah b. Ebî Utbey'i şöyle derken işittim. Ebû Said-i Hudrî'yi dinledim. Şunu söylüyordu: Resulullah (Sallallahu Aleyhi ve Sellem) perdesi içindeki bakireden dahs utangaçtı. Bir şeyden hoşlanmadı mı onu yüzünden anlardık. İzah 2321 de
hadith|2321a|
hadith|2321b|{m-68} Bize bu hadîsi Ebû Bekr b. Ebî Şeybe de rivayet etti. (Dediki): Bize Ebû Muâviye ile Veki' rivayet ettiler. H. Bize İbni Numeyr dahi rivayet etti. (Dediki): Bize babam rivayet etti. H. Bize Ebû Saîd El-Eşecc de rivayet etti. (Dediki): Bize Ebû Hâlid (yâni El-Ahmer) rivayet etti. Bu râvilerin hepsi A'meş'den bu isnadla bu hadîsin mislini rivayet etmişlerdir
chapter||His Smile And Easy Going Attitude
hadith|2322|Bana Yahya b. Yahya rivayet etti. (Dediki): Bize Ebû Hayseme, Simâk b. Harb'den naklen haber verdi. (Demişki): Câbir b. Semûra'ya : — Resulullah (Sallallahu Aleyhi ve Sellem)'in meclislerinde bulunuyor muydun? dJye sordum. — Evet! Çok defalar! Sabah namazını kıldığı namazgahından, güneş doğuncaya kadar kalkmaz; güneş doğdu mu kalkardı. Ashab konuşurlar ve câhiliyyet işlerini ele alırlar da gülerlerdi. Resulullah (Sallallahu Aleyhi ve Sellem) de tebessüm buyururdu, dedi. İzah 2323 te
chapter||His Compassion Towards Women And His Command To Treat Them Kindly
hadith|2323a|
hadith|2323b|m-70 Bize Ebû'r-Rabi' El-Atekî ile Hâmid b. Ömer ve Ebû Kâmil dahî rivayet ettiler. (Dedilerki): Bize Hammâd Sâbit'ten, o da Enes'den naklen bu hadîsin benzerini rivayet etti
hadith|2323c|Bana Amru'n-Nâkıd ile Züheyr b. Harb da ikisi birden İbni Uleyye'den rivayet ettiler. Züheyr (Dediki): Bize İsmail rivayet etti. (Dediki): Bize Eyyub Ebû Kılâbe'den, o da Enes'den naklen rivayet etti ki, Nebi (Sallallahu Aleyhi ve Sellem) zevcelerinin yanına gelmiş. Enceşe denilen bir sürücü hayvanlarını sürüyormuş. Bunun üzerine: «Vah sana yâ Enceşe! Camlar’ın hayvanlarını yavaş sür!: buyurmuşlar. Ravi diyorki: Ebû Kılâbe şunu söyledi: Resulullah (Sallallahu Aleyhi ve Sellem) Öyle bir söz söyledi ki, onu sizden biriniz söylese kendisini ayıplardınız
hadith|2323d|Bize Yahya b. Yahya dahi rivayet etti. (Dediki): Bize Yezid b. Zürey' Süleyman Et-Teymî'den, o da Enes b. Mâlik'den naklen ha-her verdi. H. Bize Ebû Kâmil de rivayet etti. (Dediki): Bize Yezid rivayet etti (Dediki): Bize Teymî, Enes b. Mâlik'den rivayet etti. (Şöyle demiş). (Annem) Ümmü Süleym Nebi (Sallallahu Aleyhi ve Sellem) ile birlikte idi. Onların develerini bir sürücü sürüyordu. Nebyyullah (Sallallahu Aleyhi ve Sellem): «Ey Enceşe! Camlar‘ın hayvanlarını yavaş sür!» buyurdular
hadith|2323e|Bİze İbni Müsennâ dahi rivayet etti. (Dediki): Bize Abdüssamed rivayet etti. (Dediki): Bana Hemmâm rivayet etti. (Dediki): Bize Katâde Enes'den rivayet etti. Enes şöyle demiş : Resulullah (Sallallahu Aleyhi ve Sellem)'in güzel sesli bir deve sürücüsü vardı. Resulullah (Sallallahu Aleyhi ve Sellem) ona: «Ağır ol ya Enceşe! Camları kırma!» buyurdular. (Bununla) Zayıf kadınları kastediyordu
hadith|2323f|m-73 Bize bu hadîsi İbni Beşşâr da rivayet etti. (Dediki): Bize Ebû Dâvud rivayet etti. (Dediki): Bize Hişâm, Katâde'den, o da Enes'den, 0 da Nebi (Sallallahu Aleyhi ve Sellem)'den naklen rivayet etti. Ama «Güzel sesli sürücüsü» ifadesini anmadı
chapter||His Closeness To The People, Their Seeking Blessing From Him And His Humility Towards Them
hadith|2324|Bize Mücahid b. Musa ile Ebû Bekr b. Nadr b. Ebi'n-Nadır ve Harun b. Abdillah toptan Ebu'n-Nadır'dan rivayet ettiler. Ebû Bekr (Dediki): Bize Ebû'n-Nadır (yâni Hâşim b. Kaâsım) rivayet etti. (Dediki): Bize Süleyman b. Muğîra Sâbit'ten, o da Enes b. Mâlik'den naklen rivayet etti. Enes şöyle demiş: Resulullah (Sallallahu Aleyhi ve Sellem) sabah namazını kıldığı vakit Medine'nin hizmetçileri içlerinde su bulunan kaplarıyla gelirlerdi. Kendisine hiç bir kab getirilmezdi id, içine elini daldırmasın. Çok defa soğuk sabahda gelirler ve yine elini o kaplara daldırırdı. İzah 2326 da
hadith|2325|Bize Muhammed b. Râfi rivayet etti. (Dediki): Bize Ebû'n-Nadr rivayet etti. (Dediki): Bize Süleyman Sâbit'ten, o da Enes'den naklen rivayet etti. Enes şöyle demiş: Vallahi Resulullah (Sallallahu Aleyhi ve Sellem)'i gördüm. Berber kendisini tıraş ediyordu. Ashabı etrafını sarmıştı. Bir kılın bir adamın elinden başka bir yere düşmesini istemiyorlardı. İzah 2326 da
hadith|2326|Bize Ebû Bekr b. Ebî Şeybe rivayet etti. (Dediki): Bize Yezid b. Hârun Hammâd b. Seleme'den, o da Sâbit'ten, o da Enes'den naklen rivayet ettiki: Bir kadının aklında bir şey varmış ve: — Yâ Resulallah! Benim sana (danışacak) bir hacetim var, demiş. Bunun üzerine : «Ey Ummü filân, yollardan hangisini dilersen bak da senin için hacetini göreyim.» buyurmuşlar ve onunla yollardan birine çekilerek kadın hacetini arzetmiş
chapter||His Avoidance Of Sin, His Choosing The Easier Of Permissible Things, And His Vengeance For The Sake Of Allah If His Sacred Limits Were Transgressed
hadith|2327a|
hadith|2327b|{m-77} Bize Züheyr b. Harb ile İshâk b. İbrahim de hep birden Cerir'den rivayet ettiler. H. Bize Ahmed b. Abde dahî rivayet etti. (Dediki): Bize Fudayl b. İyad rivayet etti. Her iki râvi Mansûr'dan, o da Muhammed'den rivayet etmişlerdir. Fudayl'ın rivayetinde «İbni Şihâb'dan» Cerir'in rivayetinde ise: «Muhammed Zührî'den, o da Urve'den, o da Âişe'den» ifadesi vardır
hadith|2327c|{m-77-2} Bana bu hadîsi Harmele b. Yahya da rivayet etti. (Dediki): Bize İbni Vehb haber verdi. (Dediki): Bana Yûnus İbni Şihâb'dan bu isnadla Mâlik'in hadîsi gibi haber verdi
hadith|2327d|Bize Ebû Kureyb rivayet etti. (Dediki): Bize Ebû Usâme Hişâm'dan, o da babasından, o da Âişe'den naklen rivayet etti. (Şöyle demiş): Resulullah (Sallallahu Aleyhi ve Sellem) biri diğerinden daha kolay olan iki şey arasında muhayyer bırakılırsa günah olmamak şartıyla onların en kolayını seçerdi: Şayet günah ise insanların ondan en uzak olanı idi
hadith|2327e|{m-78} Bize bu hadîsi Ebû Kureyb ile İbni Numeyr de hep birden Abdullah b. Numeyr'den, o da Hişâm'dan naklen bu isnadla «en kolayını» sözüne kadar rivayet ettiler. Ondan sonrasını anmadılar. İzah 2328 de
hadith|2328a|
hadith|2328b|{m-79} Bize Ebû Bekr b. Ebî Şeybe ile İbnü Numeyr de rivayet ettiler. (Dedilerki): Bize Abde ile Veki' rivayet etti. H. Bize Ebû Kureyb dahi rivayet etti. (Dediki): Bize Ebû Muaviye ri­vayet etti. Bu râvılerin hepsi Hişam'dan bu isnadla rivayette bulunmuş­lardır. Bâzısının rivayeti ötekilerden ziyade olmuştur
chapter||His Good Fragrance And Soft Touch, And Seeking Blessing From His Touch
hadith|2329|Bize Amr b. Hammad b. Talhate'l-Kannâd rivayet etti. (Dediki): Bize Esbât (bu zât İbni Nasr El-Hemdâni'dir.) Simâk'den, o da Câbir b. Semura'dan naklen rivayet etti. Câbir şöyle demiş: Resulullah (Sallaîlahu Aleyhi ve Sellem)'le birlikte ilk namazı kıldım. Sonra ailesinin yanına çıktı, onunla birlikte ben de çıktım. Derken onu bir takım çocuklar karşıladılar. Onların her birinin yanağına teker teker dokunmaya başladı. Bana gelince benim yanağıma da dokundu. Elinde Öyle serinlik veya koku duydum ki: Sanki onu kokucu sepetinden çıkarmıştı. İzah 2330 da
hadith|2330a|
hadith|2330b|Bana Ahmed b. Saîd b. Sahr Ed-Dârimî de rivayet etti. (Dediki): Bize Habban rivayet etti. (Dediki): Bize Hammad rivayet etti. Bize Sabit, Enes'den rivayet etti. Enes şöyle demiş: Resulullah (Sallaîlahu Aleyhi ve Sellem) parlak beyaz renkli idi. Teri inci gibi idi. Yürüdüğü zaman sağa sola meyl ederdi. Ben ne Resulullah (Sallaîlahu Aleyhi ve Sellem)'in avucundan daha yumuşak bir diba ve ipeğe dokundum, ne de ResûlulIah (Sallaîlahu Aleyhi ve Sellem)'in kokusundan daha güzel bir misk veya anber kokladım
chapter||The Fragrance Of His Sweat, And Seeking Blessing Therefrom
hadith|2331a|
hadith|2331b|Bana Muhammed b. Râfi' de rivayet etti. (Dediki): Bize Huceyn b. Müsennâ rivayet etti. (Dediki): Bize Abdü'l-Aziz (bu zat îbnü Ebî Seleme'dir.) İshâk b. Abdillah b. Ebî Talha'dan, o da Enes b. Mâlik'den naklen rivayet etti. (Şöyle demiş): Nebi (Sallaîlahu Aleyhi ve Sellem) Ümmü Süleym'in evine girer de o yokken yatağında uyurdu. Bir gün yine gelerek onun yatağında uyudu. Hemen Ümmü Süleym'e giderek işte Nebi (Sallaîlahu Aleyhi ve Sellem) senin evinde, senin yatağının üzerinde uyudu, dediler. Arkacığından Ümmü Süleym geldi. Peygamber (Sallaîlahu Aleyhi ve Sellem) terlemiş; teri yatağın üzerindeki bir deri parçasına toplanmıştı. Derhal çantasını açarak bu teri kurulamağa ve onu kavanozuna sıkmaya başladı. Derken Nebi (Sallaîlahu Aleyhi ve Sellem) belinledi ve: «Ne yapıyorsun ey Ummü Süleym?» dedi. Ümmü Süleym: — Yâ Resûlallah! Çocuklarımız için bunun bereketini umuyoruz, dedi. ResûluIIah (Sallaîlahu Aleyhi ve Sellem): «isabet ettin!» buyurdular. İzah 2332 de
hadith|2332|Bize Ebû Bekr b. Ebî Şeybe rivayet etti. (Dediki): Bize Affân b. Müslim rivayet etti. (Dediki): Bize Vüheyb rivayet etti. (Dediki): Bize Eyyub, Ebû Kılâbe'den, o da Enes'den, o da Ümmü Süleym'den naklen rivayet etti ki; Nebi (Sallallahu Aleyhi ve Sellem) Ümmü Süleym'ln yanına gelir, orada kaylûle uykusu uyurmuş. O da kendisine bir yaygı yayar, üzerinde istirahat edermiş. Resulullah (Sallallahu Aleyhi ve Sellem) çok terliyormuş, Ümmü Süleym onun terini toplar, koku ve kavanozlara koyarmış. Nebi (Sallallahu Aleyhi ve Sellem): «Ey Ümmü Süteyml Bu ne?» demiş. Ümmü Süleym: — Senin terin! Onu kokuma karıştırıyorum, cevabını vermiş
chapter||The Prophet (ﷺ) Sweated When It Was Cold, And When The Revelation Came To Him
hadith|2333a|
hadith|2333b|Bize Ebû Bekr b. Ebî Şeybe de rivayet etti. Bize Süfyan b. Uyeyne rivayet etti. H. Bize Ebû Kureyb de rivayet etti. (Dediki): Bize Ebû Usâme ile İbni Bişr hep birden Hişam'dan rivayet ettiler. H. Bize Muhammed b. Abdillah b. Numeyr dahi rivayet etti. Lâfız onundur. (Dediki): Bize Muhammed b. Bişr rivayet etti. (Dediki); Bize Hişâm babasından, o da Âişe'den naklen rivayet etti ki: Haris b. Hişam, Nebi (Sallallahu Aleyhi ve Sellem)'e: — Sana vahy nasxl geliyor? diye sormuş da : «Bazan bana çan sesi gibi gelir. Bu benim için en şiddetli olandır. Sonra açılırım ve o vahyi bellemiş olurum. Bâzan da adam suretinde bir melek gelir. Ve onun söylediğini bellerim.» buyurmuşlar. İzah 2335 te
hadith|2334|Bize Muhammed b. Müsennâ rivayet etti. (Dediki): Bize Abdû'l-Âla rivayet etti. (Dediki): Bize Saîd Katâde'den, o da Hasan'dan, o da Hıttan b. Abdillah'dan, o da Ubade b. Sâmit'ten naklen rivayet etti. (ŞÖyle demiş): Nebiyyullah (Sallallahu Aleyhi ve Sellem) üzerine vahy indirildiği vakit bundan dolayı gussalamr ve yüzünün rengi uçardı. İzah 2335 te
hadith|2335|Bize Muhammed b. Beşşar rivayet etti. (Dediki): Bize Muâz b. Hişâm rivayet etti. (Dediki): Bize babam Katade'den, o da Hasen'den, o da Hıttan b. Abdillah Er-Rakâşî'den, o da Ubâde b. Sâmid'den naklen rivayet etti. (ŞÖyle demiş): Üzerine vahy indirildiği vakit Peygamber (Sallallahu Aleyhi ve Sellem) başını eğer; ashabı da-başlarım eğerlerdi. Vahy kalktığı zaman başını kaldırırdı
chapter||Description Of His Hair, Attributes And Appearance
