collection||Sahih Muslim
hadith|2297c|جریر اور شعبہ نے مغیرہ سے ، انھوں نے ابو وائل سے ، انھوں نے حضرت عبد اللہ ( بن مسعود رضی اللہ تعالیٰ عنہ ) سے اور انھوں نے نبی صلی اللہ علیہ وسلم سے اعمش کی حدیث کے مانند روایت کی ۔ شعبہ کی مغیرہ سے روایت ( کی سند ) میں یہ الفا ظ ہیں : میں نے ابو وائل سے سنا ۔
hadith|2297d|عبثراور ابن فضیل دونوں نے حصین سے انھوں نے ابو وائل سے ، انھون نے حضرت حذیفہ رضی اللہ تعالیٰ عنہ سے اور انھوں نے نبی صلی اللہ علیہ وسلم سے روایت کی ، جس طرح اعمش اور مغیرہ کی روایت ہے ۔
hadith|2298a|
hadith|2298b|حرمی بن عمارہ نے کہا : ہمیں شعبہ نے معبد بن خالد سے حدیث بیان کی کہ انھوں نے حضرت حارثہ بن وہب خزاعی رضی اللہ تعالیٰ عنہ کو سنا وہ کہہ رہے تھے کہ میں نے رسول اللہ صلی اللہ علیہ وسلم کو فر ما تے ہو ئے سنا اور انھوں نے ( حرمی بن عمارہ ) نے حوض کا ذکر کیا ، اسی ( سابقہ حدیث ) کے مانند ۔ انھوں نے حضرت مستورد اور ان ( حضرت حارثہ رضی اللہ تعالیٰ عنہ ) کا قول ذکر نہیں کیا ۔
hadith|2299a|
hadith|2299b|زہیر بن حرب محمد بن مثنیٰ اور عبید اللہ بن سعید نے کہا : ہمیں یحییٰ قطان نے عبید اللہ سے حدیث بیان کی ، انھوں نے کہا : مجھے نافع نے حضرت ابن عمر رضی اللہ تعالیٰ عنہ سے خبر دی انھوں نے نبی صلی اللہ علیہ وسلم سے روایت کی ، کہ آپ نے فر ما یا : " تمھا رے آگے حوض ہے ( اس کی وسعت اتنی ہے جتنا ) جرباء اور اذرح کے درمیان کا فاصلہ ہے ۔ " اور ابن مثنیٰ کی روایت میں " میرا حوض " کے الفا ظ ہیں ۔
hadith|2299c|عبد اللہ بن نمیر اور محمد بن بشر نے کہا : ہمیں عبید اللہ نے اسی سند کے ساتھ اسی کی مانند روایت کی اور مزید بیان کیا کہ عبید اللہ نے کہا : میں نے ان ( نافع ) سے پو چھا تو انھوں نے کہا : شام کی دوبستیاں ہیں ان کے درمیان تین راتوں کی مسافت ہے ۔ ابن بشر کی روایت میں تین دن ( کا ذکر ) ہے ۔
hadith|2299d|موسیٰ بن عقبہ نے نافع سے ، انھوں نے حضرت ابن عمر رضی اللہ تعالیٰ عنہ سے ، انھوں نے نبی اکرم صلی اللہ علیہ وسلم سے عبیداللہ کی حدیث کے مانند روایت کی ۔
hadith|2299e|عمر بن نافع سے ، انھوں نے حضرت عبد اللہ ( بن عمر رضی اللہ تعالیٰ عنہ ) سے روایت کی ، رسول اللہ صلی اللہ علیہ وسلم نے فر ما یا : : " تمھا رے سامنے ایسا حوض ہے جتنا جرباء اور اذرح کے درمیان کی مسافت ہے اس میں آسمان کے ستاروں جتنے کو زے ہیں جو اس تک پہنچے گا اور اس میں سے پیے گا وہ اس کے بعد کبھی پیاسا نہیں ہو گا ۔
hadith|2300|عبد اللہ بن صامت نے حضرت ابو ذر رضی اللہ تعالیٰ عنہ سے روایت کی کہا : میں نے پو چھا : اللہ کے رسول صلی اللہ علیہ وسلم !حوض کے برتن کیسے ہیں ؟ آپ صلی اللہ علیہ وسلم نے فر ما یا : " اس ذات کی قسم ! جس کے ہاتھ میں محمد صلی اللہ علیہ وسلم کی جان ہے!اس حوض کے برتن آسمان کے چھوٹے اور بڑے ( تمام ستاروں کی تعداد سے زیادہ ہیں ۔ یاد رکھو!جو اندھیری صاف مطلع کی رات میں ہو تے ہیں وہ جنت کے برتن ہیں کہ جوان سے ( شراب کو ثر ) پی لے گا وہ اپنے ذمے ( جنت میں جا نے کے دورانیے ) کے اخر تک کبھی پیا سا نہیں ہو گا ۔ اس میں جنت ( کی باران رحمت ) کے دو پر نالے آکر گرتے ہیں جو اس میں سے پی لے گا وہ کبھی پیاسا نہیں ہو گا ۔ اس کی چوڑائی اس کی لمبا ئی کے برابر ہے جیسے عمان سے ایلہ تک ( کا فاصلہ ) ہے ۔ اس کا پا نی دودھ سے زیادہ سفید اور شہد سے زیادہ میٹھا ہے ۔
hadith|2301a,b|
hadith|2301c|محمد بن بشار نے کہا : ہمیں یحییٰ بن حماد نے حدیث بیان کی ، کہا : ہمیں شعبہ نے قتادہ سے حدیث بیان کی ، انھوں نے سالم بن ابی جعد سے ، انھوں نے معدان سے ، انھوں نے حضرت ثوبان رضی اللہ تعالیٰ عنہ سے ، انھوں نے نبی صلی اللہ علیہ وسلم سے حوض کی حدیث روایت کی ، میں نے یحییٰ بن حماد سےکہا : یہ حدیث آپ نے ابو عوانہ سے سنی ہے؟ تو انھوں نے کہا : اور شعبہ سے بھی سنی ہے ۔ میں نے کہا : میری خاطر اس میں نگاہ ( بھی ) ڈالیں ۔ ( آپ کے صحیفے میں جہا ں لکھی ہو ئی ہے اسے بھی پڑھ لیں ) انھوں نے میری خاطر اس میں نظر کی ( اسے پڑھا ) اور مجھے وہ حدیث بیان کی ، ( ان کی روایت میں کسی بھول چوک کا بھی امکا ن نہیں ۔)
hadith|2302a|
hadith|2302b|شعبہ نے محمد بن زیاد سےروایت کی ، انھوں نے حضرت ابوہریرہ رضی اللہ تعالیٰ عنہ سے سنا ، وہ کہہ رہے تھے ، نبی صلی اللہ علیہ وسلم نے فر ما یا ، اسی کے مانند ۔
hadith|2303a|
hadith|2304a|
hadith|2304b|
hadith|2303b|
hadith|2303c|
hadith|2303d,e|
hadith|2305a|
hadith|2305b|
chapter||The Angels Fought Alongside Him (ﷺ)
hadith|2306a|
hadith|2306b|ابرا ہیم بن سعد نے کہا : ہمیں سعد نے اپنے والد ( ابراہیم ) سے انھوں نے حضرت سعد بن ابی وقاص رضی اللہ تعالیٰ عنہ سے روایت کی ، کہا : میں نے احد کے دن رسول اللہ صلی اللہ علیہ وسلم کے دائیں اور بائیں سفید کپڑوں میں ملبوس دوآدمی دیکھے وہ آپ کی طرف سے شدت کے ساتھ جنگ کر رہے تھے ۔ میں نے ان کو نہ اس سے پہلے دیکھا تھا نہ بعد میں کبھی دیکھا ۔
chapter||His Courage
hadith|2307a|
hadith|2307b|وکیع نے شعبہ سے ، انھوں نے قتادہ سے ، انھوں نے حضرت انس رضی اللہ تعالیٰ عنہ سے روایت کی ، کہا : ایک بار مدینہ میں خوف پھیل گیا نبی صلی اللہ علیہ وسلم نے حضرت ابو طلحہ رضی اللہ تعالیٰ عنہ کا ایک گھوڑا مستعار لیا ، اسے مندوب کہا جاتا تھا آپ اس پر سوار ہو ئے تو آپ نے فرما یا : " ہم نے کو ئی ڈر اور خوف کی بات نہیں دیکھی اور اس گھوڑے کو ہم نے سمندر ( کی طرح ) پا یا ہے ۔
hadith|2307c|محمد بن جعفر اور خالد بن حارث نے کہا : ہمیں شعبہ نے اسی سند کے ساتھ حدیث بیان کی ، اور ابن جعفر کی روایت میں ہے ، انھوں ( حضرت انس رضی اللہ تعالیٰ عنہ ) نے کہا : ہمارا گھوڑا ۔ اور انھوں نے یہ نہیں کہا کہ ابو طلحہ رضی اللہ تعالیٰ عنہ کا ( گھوڑا ۔ ) اور خالد کی حدیث میں ہے ۔ قتادہ سے روایت ہے ۔ میں نے حضرت انس رضی اللہ تعالیٰ عنہ سے سنا ۔
chapter||His Generosity
hadith|2308a|
hadith|2308b|یو نس اور معمر دونوں نے زہری سے اسی سند کے ساتھ اسی طرح روایت کی ۔
chapter||His Good Manners
hadith|2309a|
hadith|2309b|سلام بن مسکین نے کہا : ہمیں ثابت بنا نی نے حضرت انس رضی اللہ تعالیٰ عنہ سے اسی کے مانند روایت کی ۔
hadith|2309c|ہمیں عبد العزیز نے حضرت انس رضی اللہ تعالیٰ عنہ سے حدیث سنائی کہا : جب رسول اللہ صلی اللہ علیہ وسلم مدینہ تشریف لا ئے تو حضرت ابو طلحہ رضی اللہ تعالیٰ عنہ نے میرا ہاتھ پکڑا اور مجھے رسول اللہ صلی اللہ علیہ وسلم کی خدمت میں لے گئے اور عرض کی : اللہ کے رسول صلی اللہ علیہ وسلم ! انس ایک سمجھدار لڑکا ہے ، اس لیے یہ آپ کی خدمت کرے گا ( حضرت انس رضی اللہ تعالیٰ عنہ نے ) کہا : پھر میں سفر اور حضر میں آپ صلی اللہ علیہ وسلم کی خدمت کرتا رہا اللہ کی قسم! میں نے کو ئی کا م کیا تو آپ صلی اللہ علیہ وسلم نے یہ نہیں فرما یا : تم نے یہ کا م اس طرح کیوں کیا؟اور میں نے کو ئی کام نہ کیا تو آپ صلی اللہ علیہ وسلم نے یہ نہیں فر ما یا : تم نے یہ کام اس طرح کیوں نہیں کیا ؟
hadith|2309d|سعید بن ابی بردہ نے حضرت انس رضی اللہ تعالیٰ عنہ سے روایت کی ، کہا : میں نے نو سال رسول اللہ صلی اللہ علیہ وسلم کی خدمت کی ، مجھے علم نہیں کہ آپ نے کبھی مجھ سے یوں فرما یا : ہو تم نے اس اس طرح کیوں کیا؟ اور نہ آپ صلی اللہ علیہ وسلم نے کسی چیز میں کبھی مجھ پر نکتہ چینی کی ۔
hadith|2310a,2309e|
hadith|2310b|ابو تیاح نے حضرت انس بن مالک رضی اللہ تعالیٰ عنہ سے روایت کی ، کہا : رسول اللہ صلی اللہ علیہ وسلم تمام انسانوں میں سب سے بڑھ کر خوش اخلا ق تھے ۔
chapter||His Generosity
hadith|2311a|
hadith|2311b|اشجعی اور عبد الرحمٰن بن مہدی دونوں نے سفیان سے انھوں نے محمد بن منکدر سے روایت کی ، انھوں نے کہا : سمیں نے حضرت جابربن عبد اللہ رضی اللہ تعالیٰ عنہ سے سنا ، وہ کہہ رہے تھے ، بالکل اسی ( سابقہ حدیث ) کے مانند ۔
hadith|2312a|
hadith|2312b|ثابت نے حضرت انس رضی اللہ تعالیٰ عنہ سے روایت کی ، کہ ایک شخص نے نبی صلی اللہ علیہ وسلم سے دوپہاڑوں کے درمیان ( چرنے والی ) بکریاں مانگیں ، آپ نے وہ بکریاں اس کو عطا کر دیں پھر وہ اپنی قوم کے پاس آیا اور کہنے لگا : میری قوم اسلام لے آؤ ، کیونکہ اللہ کی قسم!بے شک محمد صلی اللہ علیہ وسلم اتنا کرتے ہیں کہ فقر وفاقہ کا اندیشہ بھی نہیں رکھتے ۔ حضرت انس رضی اللہ تعالیٰ عنہ نے کہا : بے شک کو ئی آدمی صرف دنیا کی طلب میں بھی مسلمان ہو جا تا تھا ، پھر جو نہی وہ اسلام لا تا تھا تو اسلام اسے دنیا اور جو کچھ دنیا میں ہے اس سے بڑھ کر محبوب ہو جاتا تھا ۔
hadith|2313|یو نس نے مجھے ابن شہاب سے خبر دی کہا : رسول اللہ صلی اللہ علیہ وسلم نے غزوہ فتح یعنی فتح مکہ کے لیے جہاد کیا ، پھر رسول اللہ صلی اللہ علیہ وسلم ان مسلمانوں کے ساتھ جو آپ کے ہمراہ تھے نکلے اور حنین میں خونریز جنگ کی ، اللہ نے اپنے دین کو اور مسلمانوں کو فتح عطا فرما ئی ، اس دن رسول اللہ صلی اللہ علیہ وسلم نے صفوان بن امیہ رضی اللہ تعالیٰ عنہ کو سو اونٹ عطا فرمائے ، پھر سواونٹ پھر سواونٹ ۔ ابن شہاب نے کہا : مجھے سعید بن مسیب نے یہ بیان کیا کہ صفوان رضی اللہ تعالیٰ عنہ نے کہا : اللہ کی قسم!رسول اللہ صلی اللہ علیہ وسلم نے مجھے جو عطا فر ما یا ، مجھے تمام انسانوں میں سب سے زیادہ بغض آپ صلی اللہ علیہ وسلم سے تھا ۔ پھر آپ مجھے مسلسل عطا فرما تے رہے یہاں تک کہ آپ مجھے تمام انسانوں کی نسبت زیادہ محبوب ہو گئے ۔
hadith|2314a|
hadith|2314b|ابن جریج نے کہا : مجھے عمرو بن دینار نے محمد بن علی سے خبر دی ، انھو ں نے جابر بن عبد اللہ رضی اللہ تعالیٰ عنہ سے روایت کی ، نیز کہا : مجھے محمد بن منکدر نے ( بھی ) جابر بن عبد اللہ رضی اللہ تعالیٰ عنہ سے خبردی تھی ، انھوں نے کہا : جب نبی صلی اللہ علیہ وسلم فوت ہو ئے تو حضرت ابو بکر رضی اللہ تعالیٰ عنہ کے پاس ( بحرین کے گورنر ) حضرت علاء بن حضرمی رضی اللہ تعالیٰ عنہ کی طرف سے مال آیا ، حضرت ابو بکر رضی اللہ تعالیٰ عنہ نے کہا : جس شخص کا نبی صلی اللہ علیہ وسلم پر کو ئی قرض ہو یا آپ کی طرف سے کسی کے ساتھ وعدہ ہو تو ہمارے پاس آئے ۔ ( آگے ) ابن عیینہ کی حدیث کی مانند ۔
