collection||Sahih Muslim
hadith|2046b|Telah menceritakan kepada kami [Abdullah bin Maslamah bin Qa'nabi], Telah menceritakan kepada kami [Ya'qub bin Muhammad bin Thahlaa'] dari [Abu Rijal Muhammad bin Abdurrahman] dari [Ibunya] dari ['Aisyah] dia berkata; Rasulullah shallallahu 'alaihi wasallam bersabda: "Wahai 'Aisyah! Rumah yang di dalamnya tidak ada kurma, maka penghuninya akan lapar, Wahai 'Aisyah! Rumah yang di dalamnya tidak ada kurma, maka penghuninya akan lapar." Beliau mengucapkannya sebanyak dua atau tiga kali
chapter||
hadith|2047a|
hadith|2047b|Dan Telah menceritakan kepada kami [Abu Bakr bin Abu Syaibah], Telah menceritakan kepada kami [Abu Usamah] dari [Hasyim bin Hasyim] dia berkata; Aku mendengar ' [Amir bin Sa'd bin Abu Waqqash] berkata; 'AKu mendengar [Sa'd] berkata; Aku mendengar Rasulullah shallallahu 'alaihi wasallam bersabda: "Barangsiapa yang makan tujuh butir kurma 'Ajuwa pada pagi hari, maka pada hari itu dia tidak akan celaka oleh racun maupun sihir. Dan telah menceritakannya pula kepada kami [Ibnu Abu 'Umar] telah menceritakan kepada kami [Marwan Bin Mu'awiyah Al Fazari] Dan telah menceritakannya pula kepada kami [Ishaq bin Ibrahim], telah mengabarkan kepada kami [Abu Badr Syuja' bin Al Walid], keduanya dari [Hasyim bin Hasyim] dengan jalur ini, dari Nabi shallallahu 'alaihi wasallam dengan Hadits yang serupa, keduanya tidak mengatakan 'Aku mendengar Nabi shallallahu 'alaihi wasallam
hadith|2047c|
hadith|2048|Dan Telah menceritakan kepada kami [Yahya bin Yahya] dan [Yahya bin Ayyub] serta [Ibnu Hajar]. [Yahya bin Yahya] berkata; "Telah mengabarkan kepada kami". Sedangkan yang lain berkata; 'Telah menceritakan kepada kami'. Telah menceritakan kepada kami [Ismail] yaitu Ibnu Ja'far dari [Syarik] yaitu Ibnu Abu Namir dari [Abdullah bin Abu 'Atik] dari [Aisyah] bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: "Sesungguhnya kurma 'Ajuwa (jenis kurma yang baik yang tumbuh di dusun 'Aliyah daerah Madinah) mengandung obat, atau dia adalah penawar racun di pagi hari
chapter||
hadith|2049a|
hadith|2049b|
hadith|2049c|Dan Telah menceritakan kepada kami [Muhammad bin Al Mutsanna], Telah menceritakan kepada kami [Muhammad bin Ja'far], Telah menceritakan kepada kami [Syu'bah] dari [Abdul Malik bin 'Umair] dia berkata; 'Aku mendengar [Amru bin Huraits] berkata; 'Aku mendengar [Sa'id bin Zaid] dia berkata; Aku mendengar Rasulullah shallallahu 'alaihi wasallam bersabda: "Al Kam-at (cendawan) sejenis manna (sejenis makanan yang diturunkan Allah Ta'ala kepada Bani Israil), airnya mengandung obat bagi penyakit mata." Dan Telah menceritakan pula kepada kami [Muhammad bin Al Mutsanna] Telah menceritakan kepadaku [Muhammad bin Ja'far] Telah menceritakan kepada kami [Syu'bah] dia berkata; Telah mengabarkan kepadaku [Al Hakam bin 'Utaibah] dari [Al Hasan Al 'Urani] dari ['Amru bin Huraits] dari [Sa'id bin Zaid] dari Nabi shallallahu 'alaihi wasallam. [Syu'bah] berkata; 'Tatkala Al Hakam menceritakannya kepadaku, aku tidak mengingkarinya kalau itu adalah Hadits yang diriwayatkan oleh Abdul Malik
hadith|2049d|Telah menceritakan kepada kami [Sa'id bin 'Amru Al Asy 'Atsi], Telah mengabarkan kepada kami ['Abtsar] dari [Mutharrif] dari [Al Hakam] dari [Al Hasan] dari [Amru bin Huraits] dari [Sa'id bin Zaid bin Amru bin Nufail] dia berkata; Rasulullah shallallahu 'alaihi wasallam bersabda: "Al Kam-at (cendawan) adalah bagian dari sejenis manna (sejenis makanan) yang diturunkan Allah Ta'ala kepada Bani Israil, airnya mengandung obat bagi penyakit mata
hadith|2049e|Dan Telah menceritakan kepada kami [Ishaq bin Ibrahim] Telah mengabarkan kepada kami [Jarir] dari [Muththarrif] dari [Al Hakam bin 'Utaibah] dari [Al Hasan Al 'Urani] dari ['Amru bin Huraits] dari [Sa'id bin Zaid] dari Nabi shallallahu 'alaihi wasallam beliau bersabda: "Al Kam-at (cendawan) adalah diantara sejenis manna (sejenis makanan) yang diturunkan Allah kepada Musa, airnya mengandung obat bagi penyakit mata
hadith|2049f|Telah menceritakan kepada kami [Ibnu Abu 'Umar] Telah menceritakan kepada kami [Sufyan] dari ['Abdul Malik bin 'Umair] dia berkata; 'Aku mendengar [Amru bin Huraits] berkata; 'Aku mendengar [Sa'id bin Zaid] berkata; Rasulullah shallallahu 'alaihi wasallam bersabda: "Al Kam-at (cendawan) adalah diantara sejenis manna (sejenis makanan) yang diturunkan Allah kepada bani Israil, airnya mengandung obat bagi penyakit mata
hadith|2049g|Dan telah menceritakan kepada kami [Yahya bin Hubib Al Haritsi] Telah menceritakan kepada kami [Hammad bin Zaid], Telah menceritakan kepada kami [Muhammad bin Syabib] dia berkata; Aku mendengarnya dari [Sahr bin Hausyab] lalu aku menanyakannya, dia menjawab; Aku mendengarnya dari ['Abdul Malik bin 'Umair] dia berkata; Aku bertemu dengan Abdul Malik dan dia menceritakan kepadaku; dari [Amru bin Huraits] dari [Sa'id bin Zaid] dia berkata; Rasulullah shallallahu 'alaihi wasallam bersabda: "Al Kam-at (cendawan) adalah diantara sejenis manna (sejenis makanan), airnya mengandung obat bagi penyakit mata
chapter||
hadith|2050|Telah menceritakan kepadaku [Abu At Thahir], Telah mengabarkan kepada kami [Abdullah bin Wahab] dari [Yunus] dari [Ibnu Syihab] dari [Abu Salamah bin Abdurrahman] dari [Jabir bin Abdullah] dia berkata; Kami pernah bersama Nabi shallallahu 'alaihi wasallam di Marr Zhahran dan kami memetik buah yang matang dari pohon arok maka (Rasulullah shallallahu 'alaihi wasallam bersabda: "Ambillah yang hitam." (Jabir bin Abdullah) berkata; kami bertanya: "Wahai Rasulullah apakah anda pernah mengembala kambing?" beliau bersabda: "Ya, bukankah tidak ada seorang Nabi pun melainkan dia pernah mengembala kambing!" -Atau yang serupa dengan perkataan ini
chapter||
hadith|2051a|
hadith|2051b|Telah menceritakan kepadaku [Abdullah bin Abdurrahman Ad Darimi], telah mengabarkan kepadaku [Yahya bin Hassan] telah mengabarkan kepada kami [Sulaiman bin Bilal] dari [Hisyam bin 'Urwah] dari [Bapaknya] dari [Aisyah] bahwa Nabi shallallahu 'alaihi wasallam bersabda: "Sebaik-baik lauk pauk adalah cuka. Dan Telah menceritakannya pula kepada kami [Musa bin Quraisy bin Nafi' At Tamimi], Telah menceritakan kepada kami [Yahya bin Shalih Al Wuhazhi], Telah menceritakan kepada kami [Sulaiman bin Bilal] dengan sanad ini, dan dia berkata; 'Sebaik-baik lauk pauk -dengan tidak ada keraguan
hadith|2052a|
hadith|2052b|Telah menceritakan kepadaku [Ya'qub bin Ibrahim Ad Dauraqi], Telah menceritakan kepada kami [Ismail] yaitu Ibnu 'Ulayyah dari [Al Mutsanna bin Sa'id], Telah menceritakan kepadaku [Thalhah bin Nafi'] bahwa dia mendengar [Jabir bin Abdullah] berkata; 'Suatu hari aku diajak Rasulullah shallallahu 'alaihi wasallam ke rumahnya, kemudian beliau mengeluarkan sepotong roti. Beliau bertanya kepada istri-istrinya: "Apakah ada lauk pauk?" Mereka menjawab; 'Tidak ada, kecuali sedikit cuka. Lalu beliau bersabda: 'Sesungguhnya cuka adalah sebaik-baik lauk.' Jabir berkata; 'Aku menyukai cuka sejak aku mendengarnya dari Nabiyullah shallallahu 'alaihi wasallam. Dan Thalhah berkata; Aku menyukai cuka sejak aku mendengarnya dari JabirTelah menceritakan kepada kami [Nashr bin Ali Al Jahdlami] Telah menceritakan kepadaku [Bapaku], Telah menceritakan kepada kami [Al Mutsanna bin Sa'id] dari [Thalhah bin Nafi'], Telah menceritakan kepada kami [Jabir bin Abdullah] bahwa Rasulullah shallallahu 'alaihi wasallam, mengajak dia ke rumahnya seperti yang disebutkan pada Hadits 'Ulayyah hingga sabda beliau: 'Sebaik-baik lauk adalah cuka.' Tanpa menyebutkan kalimat lain sesudah itu
hadith|2052c|
hadith|2052d|Dan telah menceritakan kepada kami [Abu Bakr bin Abu Syaibah], Telah menceritakan kepada kami [Yazid bin Harun] Telah mengabarkan kepada kami [Hajjaj bin Abu Zainab], Telah menceritakan kepadaku [Abu Sufyan Thalhah bin Nafi'] dia berkata; Aku mendengar [Jabir bin 'Abdullah] radliallahu 'anhu berkata: "Pada suatu hari aku sedang duduk di rumahku, tiba-tiba Rasulullah shallallahu 'alaihi wasallam lewat. Beliau memberi isyarat kepadaku lalu aku berdiri menemui beliau. Beliau memegang tanganku (mengajakku pergi bersama beliau). Kami berjalan hingga sampai ke rumah salah seorang isteri beliau. Beliau masuk dan mempersilahkanku pula masuk. Karena itu aku masuk sampai ruangan dalam. Beliau bertanya kepada isterinya: 'Adakah kamu sedia makanan? ' Jawab mereka; 'Ada! ' Maka dibawanya tiga buah roti lalu dihidangkannya ke hadapan Rasulullah shallallahu 'alaihi wasallam. Beliau ambil sebuah lalu di letakkannya dihadapan beliau, kemudian diambilnya sebuah lagi lalu diletakkannya di hadapanku. Sesudah itu yang ketiga dipatahkan, separuhnya diambil oleh beliau dan separuhnya lagi diletakkannya di hadapanku. Kemudian beliau bertanya: 'Apakah ada lauk pauk? ' Mereka Menjawab; 'Tidak ada apa-apa selain cuka.' Kata beliau: 'Bawalah kemari! Sebaik-baik lauk adalah cuka
chapter||
hadith|2053a|
hadith|2053b|
hadith|2053c|Dan telah menceritakan kepadaku [Hajjaj bin As Syaa'ir] dan [Ahmad bin Sa'id bin Shakhr] lafazh dari keduanya hampir mirip. Keduanya berkata; Telah menceritakan kepada kami [Abu An Nu'man], Telah menceritakan kepada kami [Tsabit] dalam riwayat Hajjaj bin Yazid Abu Zaid Al Ahwal, Telah menceritakan kepada kami ['Ashim bin Abdullah bin Al Harits] dari [Aflah] -budak- Abu Ayyub dari [Abu Ayyub] bahwa Nabi Shallallah 'Alaihi Wa Sallam singgah di rumahnya. Lalu Beliau bermalam dan tinggal di bagian bawah sementara Abu Ayyub Al Anshari berada diatas. Pada suatu malam Abu Ayyub Al Anshari terbangun, ia (Abu Ayyub Al Anshari) berkata; Kami berjalan diatas kepala Rasulullah Shallallahu 'alaihi wa Salam? Lalu dia pindah dan tidur bersama keluarganya disebelahnya. Abu Ayyub Al Anshari menyebutkan hal itu kepada Nabi Shallallahu 'alaihi wa Salam lalu Nabi shallallahu 'alaihi wasallam bersabda: "Di bawah lebih bermanfaat bagiku." Abu Ayyub Al Anshari berkata: Aku tidak akan tinggal di atas loteng sementara anda berada dibawahnya." Lalu Abu Ayyub Al Anshari pindah ke bawah sementara Nabi shallallahu 'alaihi wasallam pindah ke atas. Abu Ayyub Al Anshari juga membuatkan makanan untuk Nabi Shallallahu 'alaihi wa Salam. Bila tempat makanan di kembalikan Abu Ayyub Al Anshari bertanya dimanakah tempat jari-jari Nabi shallallahu 'alaihi wasallam, lalu ia makan pada bekas jari-jari Nabi Shallallahu 'alaihi wa Salam. Pernah juga dia membuatkan makanan yang di dalamnya ada bawang putihnya. Tatkala bekas piring beliau di kembalikan, dia bertanya bekas jari-jari Nabi shallallahu 'alaihi wasallam, dikatakan padanya; 'Rasulullah Shallallahu 'alaihi wa Salam tidak makan.' Abu Ayyub Al Anshari kaget dan segera naik ke atas, dia bertanya: 'Apakah makanan itu haram? Nabi shallallahu 'alaihi wasallam bersabda: 'Tidak, aku cuman tidak menyukainya.' Abu Ayyub Al Anshari berkata; 'Sesungguhnya aku juga membenci yang anda benci. (Dan Nabi Shallallahu 'alaihi wa Salam pada waktu itu sering di datangi malaikat dan wahyu)
chapter||
hadith|2054a|
hadith|2054b|Telah menceritakan kepada kami [Abu Kuraib Muhammad bin Al 'Allaa'i], Telah menceritakan kepada kami [Waki'] dari [Fudhail bin Ghazawan] dari [Abu Hazim] dari [Abu Hurairah]; "Seorang laki-laki Anshar kedatangan tamu dan bermalam di rumahnya. Padahal dia tidak mempunyai makanan selain makanan anak-anaknya. Maka dia berkata kepada isterinya; 'Tidurkan anak-anak dan padamkan lampu. Sesudah itu suguhkan kepada tamu kita apa adanya.' Kata Abu Hurairah; 'Karena peristiwa itu maka turunlah ayat: 'Dan mereka lebih mementingkan tamu dari diri mereka sendiri, sekalipun mereka dalam keadaan kesusahan……………' (Al Hasyr 59: 9).' Dan telah menceritakannya kepada kami [Abu Kuraib], Telah menceritakan kepada kami [Ibnu Fudhail] dari [bapaknya] dari [Ibnu Hazim] dari [Abu Hurairah] dia berkata; Seorang laki-laki datang ke rumah Rasulullah shallallahu 'alaihi wasallam hendak bertamu, namun beliau shallallahu 'alaihi wasallam tidak memiliki sesuatupun untuk menjamunya. Kemudian beliau bersabda kepada para sahabatnya: 'Siapa bersedia menjamu tamu malam ini niscaya dia diberi rahmat oleh Allah Ta'ala.' Maka berdirilah seorang laki-laki Anshar yang bernama Abu Thalhah seraya berkata; 'Aku, ya Rasulullah! ' kemudian dibawalah orang itu ke rumahnya. Kemudian dia menyebutkan Hadits yang serupa dengan Hadits Ibnu Jarir. Dan di dalamnya disebutkan mengenai turunnya ayat sebagaimana disebutkan oleh Waki
hadith|2054c|
hadith|2055a|
hadith|2055b|
hadith|2056|Dan telah menceritakan kepada kami ['Ubaidullah bin Mu'adz Al 'Anbari] dan [Hamid bin Al Bakrawi] dan [Muhammad bin 'Abdul A'la] seluruhnya dari [Al Mu'tamir bin Sulaiman] dan lafazh ini milik Ibnu Mu'adz; Telah menceritakan kepada kami [Al Mu'tamar]; Telah menceritakan kepada kami [Bapakku] dari [Abu 'Utsman]; dan telah menceritakan kepada kami pula ['Abdurrahman bin Abu Bakr] ia berkata; "Kami sejumlah seratus tiga puluh orang bersama Rasulullah shallallahu 'alaihi wasallam. Lalu beliau bertanya; 'Apakah salah seorang di antara kalian ada yang memiliki makanan?" Ternyata ada seorang sahabat yang membawa satu sha' makanan atau kurang lebih satu sha'. Lalu dibuatlah adonan. Tak lama kemudian, ada seorang musyrik yang tinggi, kurus, dan berambut kusut sambil mengiring kambing. Maka Rasulullah bertanya kepadanya: 'Apakah kambing ini dijual atau dihadiahkan? ' Orang musyrik itu menjawab; 'Kambing ini dijual.' Akhirnya Rasulullah membeli kambing tersebut darinya, lalu disembelih dan beliau memerintahkan agar hati kambing itu dipanggang. Abdurrahman berkata; 'Demi Allah, setiap sahabat yang berjumlah seratus tiga puluh itu mendapat jatah dari kambing panggang Rasulullah shallallahu 'alaihi wasallam. Jika kebetulan orangnya hadir, maka Rasulullah menyimpan jatahnya. Abdurrahman berkata; 'Rasulullah shallallahu 'alaihi wasallam membagi daging kambing tersebut menjadi dua periuk dan kami semua memakannya hingga kenyang. Lebih dari itu, kami pun tidak sanggup untuk menghabiskannya. Lalu sisanya dalam dua periuk itu kami angkut dengan unta. Atau kira-kira seperti itulah yang dia ceritakan
hadith|2057a|
hadith|2057b|Telah menceritakan kepada kami [Muhammad bin Al Mutsanna]; Telah menceritakan kepada kami [Salim bin Nuh Al 'Aththar] dari [Al Jurairi] dari [Abu 'Utsman] dari ['Abdurrahman bin Abu Bakr] ia berkata; 'Beberapa tamu kami singgah di rumah kami.' Abdurrahman berkata; 'Sedangkan pada malam itu Ayahku ada janji untuk berbincang-bincang dengan Rasulullah shallallahu 'alaihi wasallam. Maka Abu Bakr berajak pergi seraya mengatakan; 'Wahai Abdurrahman, layani tamu-tamumu dengan baik! ' Abdurrahman berkata; 'Pada sore harinya, aku melayani tamu-tamu dengan menyuguhkan hidangan untuk mereka, namun mereka menolaknya seraya berkata; 'Tunggulah, sampai tuan rumah ini datang, hingga dia bisa makan bersama kami.' Abdurrahman berkata; 'Maka aku katakan kepada mereka; 'Dia itu orangnya keras, apabila kalian tidak menyantap apa yang aku hidangkan, aku takut ayahku memarahiku. Abdurrahman berkata; 'Namun mereka tetap menolaknya.' Tatkala Abu Bakr datang, sedangkan di antara mereka belum ada yang menyentuhnya sama sekali. Abu Bakr bertanya kepada mereka; 'Apakah kalian sudah selesai menikmati hidangan kami? ' Abdurrahman berkata; maka mereka menjawab; 'Demi Allah, belum.' Abu Bakr berkata; Bukankah aku telah menyuruh Abdurrahman? Abdurrahman berkata; 'Maka akupun menjauh dari Abu Bakr, namun dia segera memanggilku; 'Wahai Abdurrahman! ' Abdurrahman berkata; 'namun aku terus menghindar darinya.' Maka Abu Bakr memanggilku; Ya Guntsar! (kalimat menghardik) 'Saya bersumpah kepadamu jika kamu mendengar suaraku, maka datanglah! Abdurrahman berkata; Maka aku pun datang seraya kukatakan; 'Demi Allah, aku tidak bersalah, mereka itu tamu Ayah, maka tanyalah mereka. Aku telah melayani dan menjamu mereka, namun mereka menolak menyantap hidangan sampai ayah datang.' Abdurrahman berkata; Maka Abu Bakr bertanya; 'Kenapa kalian tidak mau menyantap hindangan yang kami berikan kepada kalian? ' Abdurrahman berkata; Maka Abu Bakr berkata; 'Demi Allah, Aku tidak akan makan malam ini! ' Abdurrahman berkata; lalu mereka berkata; 'Demi Allah, kami tidak memakannya sampai anda memakannya.' Abu Bakr berkata; 'Aku sama sekali tidak pernah melihat keburukan seperti yang terjadi malam ini.' Celakalah kalian kenapa kalian tidak mau menerima hidangan kami? Abdurrahman berkata; kemudian Abu Bakr berkata; 'Sumpah kalian tadi itu adalah dari syetan, ayo santaplah hidangan kalian.' Maka makananpun disodorkan kepada mereka. Abu Bakr berdo'a terlebih dahulu lalu makan, kemudian mereka pun ikut makan. Abdurrahman berkata; 'Di pagi harinya Abu Bakr menemui Rasulullah shallallahu 'alaihi wasallam seraya berkata; 'Ya Rasulullah, para tamuku telah berbuat kebaikan dengan menepati sumpahnya. Sedangkan aku telah melanggar sumpahku.Abdurrahman berkata; Abu Bakr menceritakan kejadian tadi malam kepada Rasulullah, lalu Rasulullah shallallahu 'alaihi wasallam bersabda: 'Tidak, bahkan kamu yang paling baik dan lebih utama dari mereka. Abdurrahman berkata; 'Aku tidak mendengar ada kafarah (penebus) terhadap sumpah tersebut
chapter||
hadith|2058|Telah menceritakan kepada kami [Yahya bin Yahya] dia berkata; Aku membaca Hadits dari [Malik] dari [Abu Az Zinad] dari [Al A'raj] dari [Abu Hurairah] dia berkata; Rasulullah shallallahu 'alaihi wasallam bersabda: "Makanan untuk dua orang cukup untuk dimakan tiga orang, dan makanan tiga orang cukup dimakan untuk empat orang
hadith|2059a|
hadith|2059b|
hadith|2059c|Telah menceritakan kepada kami [Yahya bin Yahya], [Abu Bakr bin Abu Syaibah], [Abu Kuraib], dan [Ishaq bin Ibrahim]. [Abu Bakr] dan [Abu Kuraib] berkata; 'Telah menceritakan kepada kami.' Sedangkan yang lainnya berkata; 'Telah mengabarkan kepada kami [Abu Mu'awiyah] dari [Al A'Masy] dari [Abu Sufyan] dari [Jabir] dia berkata; Rasulullah shallallahu 'alaihi wasallam bersabda: "Makanan untuk satu orang cukup untuk dimakan dua orang, dan makanan dua orang cukup dimakan untuk empat orang
hadith|2059d|Telah menceritakan kepada kami [Qutaibah bin Sa'id] dan [Utsman bin Abu Syaibah] keduanya berkata; Telah menceritakan kepada kami [Jarir] dari [Al A'masy] dari [Abu Sufyan] dari [Jabir] dari Nabi Shallallah 'Alaihi Wa Sallam: "Makanan untuk satu orang cukup untuk dimakan dua orang, dan makanan dua orang cukup dimakan untuk empat orang, dan makanan untuk empat orang cukup dimakan untuk delapan orang
chapter||
hadith|2060a|
hadith|2060b|
hadith|2060c|Dan telah menceritakan kepada kami [Abu Bakr bin Khallad Al Bahili]; Telah menceritakan kepada kami [Muhammad bin Jabir'far]; Telah menceritakan kepada kami [Syu'bah] dari [Waqid bin Muhammad bin Zaid] bahwa dia mendengar [Nafi'] berkata; "Ibnu Umar melihat seorang miskin, kemudian dia menyuguhkan makanan kepadanya, lalu menyuguhkan lagi, orang itu makan dengan banyak, maka [Ibnu Umar] berkata; "Orang ini tidak boleh datang kepadaku karena Rasulullah shallallahu 'alaihi wasallam bersabda: "Sesungguhnya orang kafir makan dengan tujuh usus
